Date,r,xs,xb
2/1/1976,0.000469667,0.003247333,0.002310333
3/1/1976,0.002374667,0.022632333,0.005011333
4/1/1976,0.000472,-0.014439,0.0038
5/1/1976,-0.002796667,-0.013702333,-0.014107333
6/1/1976,-0.000801667,0.039978667,0.005526667
7/1/1976,-0.000923667,-0.010515333,0.001319667
8/1/1976,-0.000970667,-0.005718333,0.011541667
9/1/1976,0.000749333,0.020250667,0.009010667
10/1/1976,-0.001108,-0.024473,0.012318
11/1/1976,0.002231333,0.001405667,0.029408667
12/1/1976,0.000177,0.057966,0.00098
1/1/1977,-0.001305,-0.040187,-0.025832
2/1/1977,-0.006364333,-0.019651667,-0.001929667
3/1/1977,-0.002934667,-0.013079333,0.004407667
4/1/1977,-0.004619667,0.001168667,0.005095667
5/1/1977,-0.000866667,-0.014918333,0.003206667
6/1/1977,-0.002449667,0.047183667,0.010777667
7/1/1977,-0.000617,-0.017135,-0.011523
8/1/1977,0.001296,-0.017918,0.003926
9/1/1977,0.001573667,-0.003267667,-0.005269667
10/1/1977,0.001876333,-0.044413333,-0.011241333
11/1/1977,0.000213333,0.040348667,0.004004667
12/1/1977,0.001827333,0.003159667,-0.008442333
1/1/1978,-0.001074333,-0.060568667,-0.004692667
2/1/1978,-0.001025,-0.01465,-0.00489
3/1/1978,-0.002707333,0.028771333,-0.001239667
4/1/1978,-0.002644333,0.077599333,-0.001601667
5/1/1978,-0.004048333,0.017896333,-0.007012667
6/1/1978,-0.005244667,-0.016359333,-0.007928333
7/1/1978,-0.001827333,0.050907333,0.003683333
8/1/1978,0.001334,0.036452,0.002557
9/1/1978,-0.001034333,-0.013432667,-0.005033667
10/1/1978,-0.002364667,-0.117655333,-0.018480333
11/1/1978,0.002729,0.026592,0.007348
12/1/1978,0.003115667,0.010143333,-0.020314667
1/1/1979,-0.001071333,0.041697333,0.014985333
2/1/1979,-0.003946333,-0.034532667,-0.014308667
3/1/1979,-0.00223,0.057718,0.004366
4/1/1979,-0.003577667,0.000638667,-0.005586333
5/1/1979,-0.004739667,-0.021584333,0.013106667
6/1/1979,-0.003639,0.0393,0.013693
7/1/1979,-0.003365,0.007291,-0.009469
8/1/1979,-0.001642667,0.056794667,-0.014160333
9/1/1979,-0.00229,-0.007122,-0.010017
10/1/1979,0.001707,-0.08241,-0.061172
11/1/1979,0.000516,0.053778,0.028784
12/1/1979,-0.000506667,0.018178667,-0.002802333
1/1/1980,-0.004342,0.055607,-0.024792
2/1/1980,-0.003422333,-0.009701667,-0.068738667
3/1/1980,-0.002542333,-0.132890667,-0.002965667
4/1/1980,-0.000236,0.041288,0.095119
5/1/1980,-0.002727,0.05294,0.035911
6/1/1980,-0.005110333,0.031822333,0.006505333
7/1/1980,0.006716667,0.062721333,-0.021228667
8/1/1980,0.000353333,0.015944667,-0.054835333
9/1/1980,0.000155333,0.020939667,-0.010248333
10/1/1980,0.000159333,0.010409667,-0.030210333
11/1/1980,0.003186667,0.093509333,-0.016542667
12/1/1980,0.003551333,-0.047317333,0.025455667
1/1/1981,0.004405667,-0.052601667,-0.008426667
2/1/1981,0.00198,0.003196,-0.034641
3/1/1981,0.004307333,0.035050667,0.014526667
4/1/1981,0.004628333,-0.022676333,-0.035225333
5/1/1981,0.005727333,-3.23E-05,0.013904667
6/1/1981,0.003366,-0.022517,-0.00671
7/1/1981,0.001420333,-0.015538333,-0.036698333
8/1/1981,0.005283,-0.069204,-0.030085
9/1/1981,0.002499,-0.076022,-0.010889
10/1/1981,0.009137333,0.048878667,0.053255667
11/1/1981,0.005838,0.036799,0.058124
12/1/1981,0.005839667,-0.037137667,-0.047778667
1/1/1982,0.007042333,-0.036442333,-0.004565333
2/1/1982,0.008052333,-0.062359333,0.002402667
3/1/1982,0.011623667,-0.020665667,-0.005803667
4/1/1982,0.006350333,0.032683667,0.020294667
5/1/1982,0.000591,-0.038287,0.000926
6/1/1982,-0.002134333,-0.034303667,-0.027093667
7/1/1982,0.004303333,-0.029984333,0.039379667
8/1/1982,0.005182333,0.111779667,0.035193667
9/1/1982,0.004553,0.010161,0.03012
10/1/1982,0.003361,0.112211,0.046216
11/1/1982,0.008762,0.04521,-3.00E-06
12/1/1982,0.010698667,0.007899333,0.011188333
1/1/1983,0.004501,0.0353,-0.00667
2/1/1983,0.005736333,0.023460667,0.018606667
3/1/1983,0.006958333,0.027714667,-0.010407333
4/1/1983,-0.000308333,0.067346333,0.016434333
5/1/1983,0.00074,0.006401,-0.020787
6/1/1983,0.004301,0.030513,-0.00464
7/1/1983,0.003546667,-0.039133667,-0.026181667
8/1/1983,0.004780333,-0.004320333,-0.003851333
9/1/1983,0.00251,0.008559,0.020785
10/1/1983,0.004221,-0.035274,0.001174
11/1/1983,0.00532,0.022256,0.002363
12/1/1983,0.006512,-0.017964,-0.004007
1/1/1984,0.001493667,-0.020439667,0.009499333
2/1/1984,0.002668,-0.046648,-0.012504
3/1/1984,0.005980333,0.005455667,-0.016152333
4/1/1984,0.003202,-0.005541,-0.006249
5/1/1984,0.005281667,-0.060533667,-0.038898667
6/1/1984,0.005324,0.01516,0.004491
7/1/1984,0.004576333,-0.029054333,0.035498667
8/1/1984,0.004883,0.103964,0.002043
9/1/1984,0.003856667,-0.008237667,0.011125333
10/1/1984,0.005259667,-0.008190667,0.036717333
11/1/1984,0.007175,-0.01786,0.010943
12/1/1984,0.006716667,0.016939333,0.010127333
1/1/1985,0.004567667,0.079251333,0.015942333
2/1/1985,0.002152667,0.010004333,-0.026648667
3/1/1985,0.003326,-0.008847,0.009716
4/1/1985,0.001926,-0.008811,0.0165
5/1/1985,0.002491333,0.049541667,0.044470667
6/1/1985,0.002995667,0.011299333,0.003393333
7/1/1985,0.004041,-0.006151,-0.008407
8/1/1985,0.004095,-0.010745,0.011293
9/1/1985,0.003138667,-0.045741667,0.002903333
10/1/1985,0.002273667,0.038474333,0.012776333
11/1/1985,0.003273333,0.063194667,0.012890667
12/1/1985,0.003164667,0.037144333,0.025550333
1/1/1986,0.003146667,0.003937333,0.000736333
2/1/1986,0.008620333,0.066616667,0.022235667
3/1/1986,0.010041667,0.048418333,0.026985333
4/1/1986,0.006888,-0.012953,0.001542
5/1/1986,0.002363,0.045719,-0.022585
6/1/1986,-0.000335,0.009071,0.024072
7/1/1986,0.004858333,-0.064558333,0.009571667
8/1/1986,0.002782333,0.061572667,0.022777667
9/1/1986,-0.000216333,-0.083362667,-0.010923667
10/1/1986,0.003409667,0.044986333,0.012028333
11/1/1986,0.003551333,0.010634667,0.008322667
12/1/1986,0.003702333,-0.030996333,-0.002510333
1/1/1987,-0.00181,0.123971,0.006141
2/1/1987,0.001061333,0.043259667,-0.000885333
3/1/1987,0.000178333,0.019005667,-0.007891333
4/1/1987,-0.000652,-0.021701,-0.028781
5/1/1987,0.001167667,0.000408333,-0.008814667
6/1/1987,0.001188,0.038937,0.008705
7/1/1987,0.002098667,0.039506333,-0.003592667
8/1/1987,-0.000238667,0.032112667,-0.011087333
9/1/1987,8.83E-05,-0.026107333,-0.024456333
10/1/1987,0.002499333,-0.230471333,0.030572667
11/1/1987,0.003874667,-0.077014667,0.000928333
12/1/1987,0.004808333,0.065518667,0.008593667
1/1/1988,0.002241667,0.040038333,0.025168333
2/1/1988,0.002123667,0.046978333,0.006588333
3/1/1988,0.00044,-0.021348,-0.013997
4/1/1988,-0.000225,0.006066,-0.009062
5/1/1988,0.001800667,-0.004768667,-0.012399667
6/1/1988,0.001128333,0.046076667,0.015378667
7/1/1988,0.001371333,-0.012880333,-0.011512333
8/1/1988,0.001664333,-0.033889333,-0.006342333
9/1/1988,-0.000689667,0.031168667,0.014896667
10/1/1988,0.002786,0.011521,0.011186
11/1/1988,0.005634667,-0.022878667,-0.019120667
12/1/1988,0.005062,0.01435,-0.00994
1/1/1989,0.001912667,0.059211333,0.004079333
2/1/1989,0.002979333,-0.023554333,-0.015217333
3/1/1989,0.001593,0.014115,-0.002942
4/1/1989,0.000667333,0.040995667,0.017017667
5/1/1989,0.001339,0.032313,0.013247
6/1/1989,0.004368667,-0.011657667,0.026430333
7/1/1989,0.004149667,0.070564333,0.018453333
8/1/1989,0.004975333,0.015543667,-0.024828333
9/1/1989,0.003248333,-0.007932333,-0.003549333
10/1/1989,0.001566667,-0.035651667,0.019015333
11/1/1989,0.004019333,0.011405667,0.002827667
12/1/1989,0.004769333,0.011936667,-0.004084333
1/1/1990,-0.003942333,-0.076481667,-0.016909667
2/1/1990,0.00174,0.008451,-0.005215
3/1/1990,0.001114333,0.017556667,-0.006556333
4/1/1990,0.004921,-0.034761,-0.012537
5/1/1990,0.004123,0.082484,0.01764
6/1/1990,0.001023667,-0.010637667,0.009068333
7/1/1990,0.002501,-0.015753,0.009991
8/1/1990,-0.002993667,-0.098113333,-0.013731333
9/1/1990,-0.002225667,-0.059976333,0.003272667
10/1/1990,-5.40E-05,-0.018479,0.010679
11/1/1990,0.003636333,0.059860667,0.012707667
12/1/1990,0.005616667,0.023896333,0.010470333
1/1/1991,-0.000795667,0.043894667,0.004049667
2/1/1991,0.003464,0.070897,-0.000143
3/1/1991,0.003441,0.023998,-0.002354
4/1/1991,0.003227333,-0.001393333,0.006347667
5/1/1991,0.001591,0.036183,0.000971
6/1/1991,0.001691667,-0.048670667,-0.006907667
7/1/1991,0.003179,0.042145,0.008293
8/1/1991,0.001504667,0.022375333,0.019988333
9/1/1991,-4.20E-05,-0.015325,0.01774
10/1/1991,0.002700333,0.013656667,0.009061667
11/1/1991,0.000889,-0.041075,0.009968
12/1/1991,0.002665667,0.103386333,0.025391333
1/1/1992,0.001716667,-0.004348667,-0.016369667
2/1/1992,-0.000421,0.010154,-0.004339
3/1/1992,-0.001684333,-0.027066667,-0.009073667
4/1/1992,0.001689,0.010294,0.006136
5/1/1992,0.001591,0.003414,0.014965
6/1/1992,-0.000529,-0.022321,0.015778
7/1/1992,0.000535,0.037225,0.021241
8/1/1992,-0.000238667,-0.023428333,0.011802667
9/1/1992,-0.000414,0.010022,0.016053
10/1/1992,-0.001155667,0.008602667,-0.020008333
11/1/1992,0.001198333,0.037584667,-0.010614333
12/1/1992,0.003387333,0.015084667,0.011926667
1/1/1993,-0.002433,0.010144,0.023083
2/1/1993,-0.001064333,0.002960333,0.017168333
3/1/1993,-0.001035667,0.022657667,0.002964667
4/1/1993,-0.000394333,-0.027791667,0.006178333
5/1/1993,0.001077667,0.027132333,-0.004248667
6/1/1993,0.001171333,0.002881667,0.015287667
7/1/1993,0.002533333,-0.003325333,-0.001551333
8/1/1993,-0.000253333,0.036962333,0.017159333
9/1/1993,0.000386333,-0.001817333,0.002429667
10/1/1993,-0.001618333,0.015547333,-0.000835667
11/1/1993,0.001897333,-0.020189333,-0.010559333
12/1/1993,0.00255,0.016965,0.000697
1/1/1994,-0.000259667,0.028982667,0.010308667
2/1/1994,-0.000711667,-0.026934333,-0.021354333
3/1/1994,-0.000491333,-0.048711667,-0.024185667
4/1/1994,0.001707667,0.006411333,-0.012532667
5/1/1994,0.002772,0.00591,-0.002741
6/1/1994,6.00E-05,-0.031359,-0.005962
7/1/1994,0.000905333,0.027024667,0.012323667
8/1/1994,-0.000309667,0.038863667,0.000321667
9/1/1994,0.001165,-0.022213,-0.018163
10/1/1994,0.003456,0.010395,-0.005835
11/1/1994,0.003070333,-0.041627333,-0.010133333
12/1/1994,0.004666667,0.007942333,-0.000253667
1/1/1995,0.000750333,0.015640667,0.013426667
2/1/1995,0.000816333,0.034806667,0.018614667
3/1/1995,0.001462,0.022266,0.001118
4/1/1995,0.001405333,0.020339667,0.009458667
5/1/1995,0.00275,0.029282,0.033215
6/1/1995,0.002587333,0.026614667,0.004248667
7/1/1995,0.004516667,0.036266333,-0.007503667
8/1/1995,0.001877,0.004804,0.004954
9/1/1995,0.002438,0.031963,0.001159
10/1/1995,0.001136,-0.015717,0.009228
11/1/1995,0.005117667,0.038341333,0.011590333
12/1/1995,0.004934333,0.010906667,0.005132667
1/1/1996,-0.001696333,0.023974333,0.005279333
2/1/1996,0.000787,0.012285,-0.017787
3/1/1996,-0.001031667,0.006793667,-0.014747333
4/1/1996,0.000271,0.021386,-0.010734
5/1/1996,0.002264333,0.022618667,-0.006822333
6/1/1996,0.003602667,-0.012539667,0.007044333
7/1/1996,0.002377667,-0.058110667,-0.002326667
8/1/1996,0.002297333,0.028254667,-0.005166333
9/1/1996,0.001062667,0.048793333,0.011853333
10/1/1996,0.000989333,0.009580667,0.016750667
11/1/1996,0.002296667,0.061377333,0.011390333
12/1/1996,0.004091667,-0.015479667,-0.015405667
1/1/1997,0.001038667,0.049281333,-0.001093667
2/1/1997,0.001032,-0.005297,-0.005571
3/1/1997,0.001777333,-0.049151333,-0.014548333
4/1/1997,0.00305,0.038073,0.008836
5/1/1997,0.004832333,0.067415667,0.005142667
6/1/1997,0.002859333,0.039986667,0.005318667
7/1/1997,0.002960333,0.072305667,0.020494667
8/1/1997,0.002414333,-0.040573333,-0.012295333
9/1/1997,0.001637,0.054374,0.009208
10/1/1997,0.001660667,-0.038577667,0.008496333
11/1/1997,0.004902333,0.026120667,-0.003140333
12/1/1997,0.005538,0.013517,0.005477
1/1/1998,0.00234,0.000302,0.0138
2/1/1998,0.002385667,0.069061333,-0.009020667
3/1/1998,0.002338667,0.047109333,-0.001736667
4/1/1998,0.002275,0.006779,0.000703
5/1/1998,0.002320667,-0.029914667,0.001643333
6/1/1998,0.002921,0.027794,0.003111
7/1/1998,0.002906333,-0.027500333,-0.000386333
8/1/1998,0.002858333,-0.161927333,0.024598667
9/1/1998,0.002617667,0.059985333,0.023146333
10/1/1998,0.000855,0.071093,-0.003474
11/1/1998,0.003675,0.058348,-0.008194
12/1/1998,0.004268333,0.059392667,-0.001890333
1/1/1999,0.001175667,0.034839333,0.002854333
2/1/1999,0.002483,-0.041785,-0.029661
3/1/1999,0.00066,0.034232,0.005204
4/1/1999,-0.003698,0.04553,-0.001272
5/1/1999,0.00375,-0.024457,-0.016965
6/1/1999,0.003808333,0.047012667,-0.000610333
7/1/1999,0.000783667,-0.034507667,-0.003439667
8/1/1999,0.001533333,-0.013919333,-0.002007333
9/1/1999,-0.000888,-0.026745,0.005843
10/1/1999,0.002263,0.058096,-0.005176
11/1/1999,0.00363,0.032598,-0.00513
12/1/1999,0.004333333,0.079424667,-0.009187333
1/1/2000,0.001462333,-0.044045333,-0.010020333
