Date,r,xs,xb
12/1/2000,204.0602705,1751.85794,155.7849988
1/1/2001,203.6459602,1813.711372,157.2210768
2/1/2001,203.6599507,1626.598628,158.3598814
3/1/2001,203.9467717,1506.111047,159.0844835
4/1/2001,203.7942195,1627.512634,157.2610571
5/1/2001,203.4874414,1639.623497,157.1029049
6/1/2001,203.7357638,1606.072975,156.9963368
7/1/2001,204.9039847,1571.993713,160.0547824
8/1/2001,205.4777158,1474.875941,161.5234451
9/1/2001,205.0036787,1336.697764,165.0160666
10/1/2001,206.0625227,1371.496017,168.1361903
11/1/2001,206.7314703,1477.405225,164.797454
12/1/2001,207.8383794,1501.693275,163.0777377
1/1/2002,207.6536111,1475.635894,163.4932598
2/1/2002,207.1321238,1441.494597,165.1647058
3/1/2002,206.2761849,1503.753229,161.0777602
4/1/2002,205.4181446,1426.986126,164.6681298
5/1/2002,205.7142892,1409.912712,166.2168884
6/1/2002,205.8913407,1308.870377,168.6960687
7/1/2002,205.9506374,1200.823128,173.1896258
8/1/2002,205.5426492,1208.783384,175.8697353
9/1/2002,205.4806437,1086.359818,180.9431669
10/1/2002,205.4107119,1166.322781,180.0756046
11/1/2002,205.6212579,1236.589063,176.815876
12/1/2002,206.2787662,1169.436506,181.5998652
1/1/2003,205.5677233,1140.940846,180.302879
2/1/2003,204.1842525,1122.269349,183.1368797
3/1/2003,203.1497871,1132.799976,182.9680884
4/1/2003,203.7823279,1225.486048,183.113609
5/1/2003,204.2966066,1302.176147,187.5675423
6/1/2003,204.2305508,1322.450161,186.9002394
7/1/2003,204.1613166,1352.022792,181.0240959
8/1/2003,203.5459064,1384.707041,180.4057779
9/1/2003,203.0438264,1371.004903,186.2938016
10/1/2003,203.4187808,1452.651444,183.4323908
11/1/2003,204.1262713,1475.629485,183.1653133
12/1/2003,204.5006389,1541.647672,184.868018
1/1/2004,203.6520293,1576.053651,185.7647512
2/1/2004,202.7101387,1599.194847,187.9289106
3/1/2004,201.5624614,1580.872339,189.9004102
4/1/2004,201.0749489,1541.326291,183.331312
5/1/2004,200.0693731,1561.699542,182.272207
6/1/2004,199.646293,1593.745097,183.0945585
7/1/2004,200.1832084,1531.948694,184.2836967
8/1/2004,200.3244042,1534.217,187.8115624
9/1/2004,200.1769654,1563.631008,187.6656328
10/1/2004,199.4164265,1589.178132,188.687347
11/1/2004,199.6559256,1663.04631,185.561175
12/1/2004,200.7520366,1718.51223,186.6123791
1/1/2005,200.7198495,1669.545515,186.3267377
2/1/2005,199.9869544,1703.878605,183.9675306
3/1/2005,198.8794933,1671.110748,183.0211403
4/1/2005,198.0027663,1625.152417,185.4063328
5/1/2005,198.6749197,1682.990508,186.8501536
6/1/2005,199.0645212,1698.235036,187.2421653
7/1/2005,198.6776061,1767.254138,183.9198652
8/1/2005,198.2303166,1751.679916,186.2770434
9/1/2005,196.3728986,1765.265946,183.4974174
10/1/2005,196.5849159,1722.954874,181.3257865
11/1/2005,198.7995104,1786.869034,181.5217393
12/1/2005,200.2488915,1787.252019,181.9872215
1/1/2006,199.4301404,1852.486123,180.9327269
2/1/2006,199.7641195,1842.609284,179.9550267
3/1/2006,199.4090054,1870.791379,178.1703528
4/1/2006,198.4766353,1887.874823,177.2571704
5/1/2006,198.2722705,1821.840109,176.2391235
6/1/2006,198.6721196,1813.864699,175.7041202
7/1/2006,198.9041687,1802.965186,177.28739
8/1/2006,199.3352602,1840.673603,178.9277712
9/1/2006,201.1118025,1869.048814,179.6323292
10/1/2006,203.0265879,1930.790973,179.6125696
11/1/2006,204.1642813,1968.611949,180.4131626
12/1/2006,204.6854447,1982.022789,178.3326981
1/1/2007,204.9099847,2012.256565,177.4565496
2/1/2007,204.6726307,1975.662337,179.464707
3/1/2007,203.6514508,1993.106118,179.2738163
4/1/2007,203.1550163,2064.384908,179.3327377
5/1/2007,202.7143055,2136.618424,176.642627
6/1/2007,203.100206,2096.886579,176.1051623
7/1/2007,203.9675793,2021.87116,178.7133384
8/1/2007,205.0555424,2038.310994,181.19799
9/1/2007,205.1551311,2114.966435,181.3886706
10/1/2007,205.3830585,2162.728722,182.1225691
11/1/2007,204.7227519,2050.154366,188.4527854
12/1/2007,205.3719278,2035.950897,188.1082937
1/1/2008,204.821668,1904.756935,194.0636768
2/1/2008,204.5887176,1860.127209,196.60093
3/1/2008,203.0301607,1838.79155,197.283725
4/1/2008,202.0170402,1930.78813,192.3561694
5/1/2008,200.607096,1974.036497,189.1475402
6/1/2008,198.8965193,1816.147135,190.1836904
7/1/2008,198.1222814,1789.474594,191.3039992
8/1/2008,199.1971607,1805.811901,192.7255155
9/1/2008,199.6602278,1627.129221,194.3169143
10/1/2008,201.7884727,1325.818517,196.3155933
11/1/2008,205.6852771,1213.424462,205.1644533
12/1/2008,207.8176163,1240.269052,209.8861081
1/1/2009,206.9357076,1144.232125,206.3181842
2/1/2009,205.9583502,1029.280278,205.2275863
3/1/2009,205.4935022,1118.328461,209.0343528
4/1/2009,205.0079895,1240.478633,205.5051562
5/1/2009,204.4464726,1324.382127,202.7517981
6/1/2009,202.7209444,1320.080533,201.239067
7/1/2009,203.0728679,1427.758182,202.4233589
8/1/2009,202.6461442,1472.471761,204.3211453
9/1/2009,202.539755,1538.912632,205.6212407
10/1/2009,202.356524,1495.744081,206.3538007
11/1/2009,202.2216871,1581.085753,210.1464459
12/1/2009,202.5862255,1625.95275,204.3630756
1/1/2010,201.9041177,1565.555109,208.1466536
2/1/2010,201.8723515,1619.853779,209.0629845
3/1/2010,201.0686977,1722.683716,207.4214219
4/1/2010,200.7462504,1756.981776,209.2761152
5/1/2010,200.6174382,1617.705245,212.4038863
6/1/2010,200.8333026,1535.498318,216.2859921
7/1/2010,200.8176978,1643.228368,218.6397606
8/1/2010,200.5671442,1572.657736,221.6120953
9/1/2010,200.475485,1716.386071,222.7447547
10/1/2010,200.2476111,1782.334202,224.114338
11/1/2010,200.1866692,1791.228643,221.3640815
12/1/2010,199.8661037,1911.300669,216.3967452
1/1/2011,198.9391247,1947.674632,217.8199866
2/1/2011,197.9797075,2021.796637,216.5068952
3/1/2011,196.0657056,2028.433522,215.9727006
4/1/2011,194.8130418,2086.523801,219.6582748
5/1/2011,193.903135,2055.292018,223.2059024
6/1/2011,194.1172686,2017.416413,223.3341715
7/1/2011,193.9517512,1972.017819,228.0562748
8/1/2011,193.4200649,1858.649144,232.742223
9/1/2011,193.128065,1700.886385,233.3039853
10/1/2011,193.5297071,1894.728469,233.4580436
11/1/2011,193.6946588,1882.914206,234.0684586
12/1/2011,194.1741176,1889.870947,235.5921664
1/1/2012,193.3246058,1992.022251,237.4646529
2/1/2012,192.487897,2073.914286,236.0883078
3/1/2012,191.038784,2123.537524,234.3942167
4/1/2012,190.4743918,2108.953775,237.2058534
5/1/2012,190.7121038,1970.595863,239.17822
6/1/2012,191.0059912,2045.638124,238.8290198
7/1/2012,191.333248,2066.468175,240.7725309
8/1/2012,190.2844229,2120.571757,241.0110563
9/1/2012,189.4528166,2176.655224,241.0480112
10/1/2012,189.5423014,2145.780822,240.1478577
11/1/2012,190.4545685,2158.906563,241.8543483
12/1/2012,190.9785725,2185.833886,241.081785
1/1/2013,190.4249892,2303.946878,239.7858901
2/1/2013,188.8812772,2322.951368,241.3983704
3/1/2013,188.4015187,2404.716934,241.6894968
4/1/2013,188.6068764,2440.537597,243.0746194
5/1/2013,188.277443,2486.987536,239.4478651
6/1/2013,187.8334221,2449.482106,235.5380006
7/1/2013,187.7656768,2578.441624,236.2181559
8/1/2013,187.5460535,2512.053629,233.992666
9/1/2013,187.3310632,2606.155994,237.4890624
10/1/2013,187.8212462,2709.907932,238.6991482
11/1/2013,188.2157334,2777.353928,238.8785705
12/1/2013,188.2428991,2849.753066,235.258764
1/1/2014,187.5489103,2764.288022,238.691111
2/1/2014,186.863169,2891.805549,239.0754832
3/1/2014,185.6675562,2904.608535,237.2829748
4/1/2014,185.060052,2909.35757,238.5484049
5/1/2014,184.4182637,2968.106228,240.8501585
6/1/2014,184.0810241,3050.939148,240.3787345
7/1/2014,184.1574177,2988.245399,239.4501515
8/1/2014,184.4697487,3108.256323,241.5391146
9/1/2014,184.3339176,3030.097144,240.5194169
10/1/2014,184.8000366,3094.23925,242.7700372
11/1/2014,185.8008521,3159.630838,245.2014599
12/1/2014,186.858988,3148.126622,244.0566143
1/1/2015,187.7430178,3062.569985,250.24589
2/1/2015,186.930779,3233.863607,246.5183106
3/1/2015,185.8228403,3200.024458,248.6852065
4/1/2015,185.4481596,3227.881736,248.3664749
5/1/2015,184.5060212,3261.159044,248.1303611
6/1/2015,183.8627717,3198.298028,246.7974874
7/1/2015,183.8550495,3236.904684,248.5593747
8/1/2015,184.1261131,3042.517769,248.637091
9/1/2015,184.4158662,2939.818595,251.6387208
10/1/2015,184.501927,3157.20152,250.2188073
11/1/2015,184.9098608,3164.595686,249.0860667
12/1/2015,185.5771389,3093.551567,248.5272005
1/1/2016,185.3105884,2916.437489,254.0937955
2/1/2016,185.2059496,2917.673087,255.6866249
3/1/2016,184.4532109,3122.54431,256.5580901
4/1/2016,183.6140718,3158.785599,255.7320585
5/1/2016,182.9124825,3203.213919,255.1638218
6/1/2016,182.3529532,3212.519255,260.2711809
7/1/2016,182.6935885,3336.169121,260.205072
8/1/2016,182.5715492,3344.636318,258.0589006
9/1/2016,182.1767687,3353.915453,258.9603863
10/1/2016,181.9996929,3280.585446,257.2779206
11/1/2016,182.3509523,3411.943368,251.0255526
12/1/2016,182.3688227,3474.566176,250.941459
